deputy_name,parti_ratt_financier,numero,date,type,sort,titre,nombre_votants,nombre_pours,nombre_contres,nombre_abstentions,position
emmanuelle-anthoine,Les Républicains,41,2017-07-13,ordinaire,rejeté,l'amendement n° 402 de M. Dharréville à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,120,19,93,8,abstention
emmanuelle-anthoine,Les Républicains,42,2017-07-13,ordinaire,rejeté,l'amendement n° 88 de M. Quatennens à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,113,19,91,3,contre
emmanuelle-anthoine,Les Républicains,43,2017-07-13,ordinaire,rejeté,l'amendement n° 85 de M. Quatennens à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,119,17,96,6,pour
emmanuelle-anthoine,Les Républicains,44,2017-07-13,ordinaire,adopté,l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,130,103,24,3,contre
emmanuelle-anthoine,Les Républicains,45,2017-07-13,ordinaire,rejeté,l'amendement n°79 de M. Quatennens et l'amendement identique suivant à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,117,22,87,8,abstention
emmanuelle-anthoine,Les Républicains,46,2017-07-13,ordinaire,adopté,l'article 7 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,133,103,24,6,abstention
emmanuelle-anthoine,Les Républicains,47,2017-07-13,ordinaire,rejeté,l'amendement n° 385 de M. Dharréville après l'article 7 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,141,24,116,1,contre
emmanuelle-anthoine,Les Républicains,52,2017-07-19,ordinaire,rejeté,l'amendement n° 1 de M. Door et l'amendement identique suivant après l'article 2 du projet de loi ratifiant l'ordonnance n° 2017-48 du 19 janvier 2017 relative à la profession de physicien médical et l'ordonnance n° 2017-50 du 19 janvier 2017 relative à la reconnaissance des qualifications professionnelles dans le domaine de la santé (première lecture).,112,31,79,2,pour
emmanuelle-anthoine,Les Républicains,54,2017-07-24,solennel,rejeté,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi organique pour la confiance dans la vie publique (première lecture).",233,25,201,7,contre
emmanuelle-anthoine,Les Républicains,55,2017-07-24,solennel,rejeté,"la motion de renvoi en commission, déposée par M. Olivier Faure, du projet de loi pour la confiance dans la vie publique (première lecture).",227,71,156,0,pour
emmanuelle-anthoine,Les Républicains,56,2017-07-24,solennel,rejeté,"la motion de renvoi en commission, déposée par M. André Chassaigne, du projet de loi organique pour la confiance dans la vie publique (première lecture).",203,65,134,4,pour
emmanuelle-anthoine,Les Républicains,57,2017-07-25,ordinaire,rejeté,l'amendement n° 156 de Mme Obono à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,295,48,236,11,contre
emmanuelle-anthoine,Les Républicains,58,2017-07-25,ordinaire,rejeté,l'amendement n° 307 de M. Roussel à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,284,72,206,6,pour
emmanuelle-anthoine,Les Républicains,59,2017-07-25,ordinaire,rejeté,l'amendement n° 21 de M. Breton et les amendements identiques suivants à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,301,133,153,15,pour
emmanuelle-anthoine,Les Républicains,60,2017-07-25,ordinaire,rejeté,l'amendement n° 314 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,210,58,147,5,pour
emmanuelle-anthoine,Les Républicains,61,2017-07-25,ordinaire,rejeté,l'amendement n° 315 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,243,68,170,5,pour
emmanuelle-anthoine,Les Républicains,62,2017-07-25,ordinaire,rejeté,l'amendement n° 316 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,268,76,186,6,pour
emmanuelle-anthoine,Les Républicains,63,2017-07-25,ordinaire,rejeté,l'amendement n° 174 de Mme Obono après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,283,20,257,6,contre
emmanuelle-anthoine,Les Républicains,64,2017-07-25,ordinaire,adopté,l'amendement n° 531 de Mme Rabault après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,294,273,14,7,pour
emmanuelle-anthoine,Les Républicains,66,2017-07-25,ordinaire,rejeté,l'amendement n° 80 de M. Marleix et les amendements identiques suivants à l'article 2 bis A du projet de loi pour la confiance dans la vie publique (première lecture).,277,88,183,6,pour
emmanuelle-anthoine,Les Républicains,67,2017-07-25,ordinaire,rejeté,l'amendement n° 81 de M. Marleix et les amendements identiques suivants à l'article 2 bis du projet de loi pour la confiance dans la vie publique (première lecture).,263,86,172,5,pour
emmanuelle-anthoine,Les Républicains,73,2017-07-26,ordinaire,rejeté,l'amendement n° 380 de Mme Untermaier et les amendements identiques suivants à l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,163,37,119,7,contre
emmanuelle-anthoine,Les Républicains,74,2017-07-26,ordinaire,rejeté,l'amendement n° 601 de M. Furst après l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,209,52,144,13,pour
emmanuelle-anthoine,Les Républicains,75,2017-07-26,ordinaire,rejeté,l'amendement n° 627 de M. Abad avant l'article 3 du projet de loi pour la confiance dans la vie publique (première lecture).,222,64,141,17,pour
emmanuelle-anthoine,Les Républicains,80,2017-07-27,ordinaire,rejeté,l'amendement n° 249 de M. Gosselin à l'article 7 du projet de loi pour la confiance dans la vie publique (première lecture).,235,46,184,5,pour
emmanuelle-anthoine,Les Républicains,81,2017-07-27,ordinaire,rejeté,l'amendement n° 22 de M. Breton et les amendements identiques suivants à l'article 7 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,199,78,120,1,pour
annie-vidal,Ensemble,1,2017-07-04,solennel,adopté,"la declaration de politique generale du Gouvernement de M. Edouard Philippe (application de l'article 49, alinea premier, de la Constitution).",566,370,67,129,pour
annie-vidal,Ensemble,2,2017-07-06,ordinaire,adopté,l'ensemble du projet de loi prorogeant l'application de la loi n? 55-385 du 3 avril 1955 relative a l'etat d'urgence (premiere lecture).,150,137,13,0,pour
annie-vidal,Ensemble,3,2017-07-10,ordinaire,rejeté,"la motion de renvoi en commission, deposee par M. Olivier Faure, du projet de loi d'habilitation a prendre par ordonnances les mesures pour le renforcement du dialogue social (premiere lecture).",225,39,186,0,contre
annie-vidal,Ensemble,4,2017-07-10,ordinaire,rejeté,l'amendement n? 13 de M. Gilbert Collard et les amendements identiques suivants a l'article premier du projet de loi d'habilitation a prendre par ordonnances les mesures pour le renforcement du dialogue social (premiere lecture).,202,28,174,0,contre
annie-vidal,Ensemble,5,2017-07-10,ordinaire,rejeté,l'amendement n° 132 de M. Prud'homme et les amendements identiques suivants à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,182,30,150,2,contre
annie-vidal,Ensemble,6,2017-07-10,ordinaire,rejeté,l'amendement n° 440 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,160,22,138,0,contre
annie-vidal,Ensemble,7,2017-07-10,ordinaire,rejeté,l'amendement n° 441 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,170,26,144,0,contre
annie-vidal,Ensemble,9,2017-07-11,ordinaire,rejeté,l'amendement n° 119 de M. Quatennens et les amendements identiques suivants à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,258,30,223,5,contre
annie-vidal,Ensemble,10,2017-07-11,ordinaire,rejeté,l'amendement n° 446 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,227,26,200,1,contre
annie-vidal,Ensemble,11,2017-07-11,ordinaire,rejeté,l'amendement n° 118 de M. Quatennens et les amendements identiques suivants à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,235,29,200,6,contre
annie-vidal,Ensemble,12,2017-07-11,ordinaire,rejeté,l'amendement n° 439 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,229,28,194,7,contre
annie-vidal,Ensemble,14,2017-07-11,ordinaire,adopté,l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,196,143,51,2,pour
annie-vidal,Ensemble,15,2017-07-11,ordinaire,rejeté,l'amendement n° 128 de M. Prud'homme et les amendements identiques suivants à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,161,31,124,6,contre
annie-vidal,Ensemble,16,2017-07-11,ordinaire,rejeté,l'amendement n° 463 de M. Vallaud à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,151,24,119,8,contre
annie-vidal,Ensemble,17,2017-07-11,ordinaire,rejeté,l'amendement n° XXX de M. XXX à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,151,24,121,6,contre
annie-vidal,Ensemble,18,2017-07-11,ordinaire,rejeté,l'amendement n° 369 de M. Dharréville à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,242,27,212,3,contre
annie-vidal,Ensemble,19,2017-07-11,ordinaire,rejeté,l'amendement n° 179 de M. Prudhomme et l'amendement identique n°304 de M. Pajot à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,238,26,209,3,contre
annie-vidal,Ensemble,20,2017-07-11,ordinaire,rejeté,l'amendement n° 112 de M. Quatennens à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,208,23,180,5,contre
annie-vidal,Ensemble,26,2017-07-12,ordinaire,rejeté,l'amendement n° 154 de M. Lachaud et les amendements identiques suivants à l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,116,12,102,2,contre
annie-vidal,Ensemble,27,2017-07-12,ordinaire,rejeté,l'amendement n° 155 de M. Lachaud et les amendements identiques suivants à l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,118,12,97,9,contre
annie-vidal,Ensemble,28,2017-07-12,ordinaire,rejeté,l'amendement n° 160 de M. Prud'homme et les amendements identiques suivants à l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,166,24,140,2,contre
annie-vidal,Ensemble,35,2017-07-13,ordinaire,rejeté,l'amendement n° 330 de M. Dharréville après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,146,18,123,5,abstention
annie-vidal,Ensemble,36,2017-07-13,ordinaire,rejeté,l'amendement n° 475 de M. Vallaud après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,141,22,115,4,pour
annie-vidal,Ensemble,37,2017-07-13,ordinaire,rejeté,l'amendement n° 148 de M. Lachaud et l'amendement identique suivant à l'article 4 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,116,16,99,1,contre
annie-vidal,Ensemble,38,2017-07-13,ordinaire,adopté,l'article 4 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,138,110,28,0,pour
